10	31
15	38
16	31
16	27
17	29
19	26
1	31
20	29
20	26
22	30
22	29
25	26
26	30
26	30
26	26
27	31
28	28
29	29
29	27
30	31
30	28
30	31
31	31
31	29
32	31
32	30
32	31
33	31
34	30
34	27
35	31
35	29
36	31
37	29
37	31
38	29
39	28
39	31
3	30
40	26
40	31
41	29
42	31
42	34
43	31
44	31
45	38
45	30
46	27
47	31
49	31
49	29
49	31
4	27
50	42
50	30
51	38
52	40
53	30
54	38
54	31
55	31
55	37
56	42
56	34
56	39
57	29
58	31
58	31
58	42
59	41
59	42
60	41
60	39
62	31
62	47
64	37
64	34
64	42
65	42
65	42
66	30
66	42
67	26
67	34
68	37
68	34
69	34
6	31
70	36
71	39
72	30
73	42
75	35
75	47
76	45
77	38
81	47
8	29
