10	25
15	56
16	26
16	25
17	29
19	26
1	22
20	25
20	23
22	26
22	26
25	29
26	30
26	34
26	26
27	26
28	26
29	26
29	30
30	32
30	29
30	28
31	39
31	35
32	28
32	26
32	34
33	34
34	29
34	23
35	28
35	35
36	31
37	30
37	29
38	34
39	29
39	39
3	26
40	37
40	29
41	34
42	22
42	26
43	26
44	34
45	65
45	54
46	29
47	35
49	30
49	46
49	41
4	24
50	64
50	26
51	35
52	54
53	30
54	51
54	39
55	40
55	51
56	55
56	43
56	38
57	31
58	39
58	39
58	56
59	53
59	40
60	52
60	62
62	44
62	59
64	52
64	44
64	51
65	51
65	39
66	27
66	52
67	26
67	34
68	53
68	60
69	39
6	22
70	43
71	56
72	25
73	55
75	51
75	56
76	51
77	54
81	52
86	59
8	22
