10	28
15	64
16	27
16	28
17	34
19	28
1	22
20	28
20	26
22	32
22	30
25	34
26	40
26	34
26	27
27	32
28	28
29	32
29	38
30	30
30	34
30	27
31	47
31	41
32	28
32	32
32	31
33	39
34	38
34	25
35	35
35	35
36	28
37	34
37	33
38	38
39	33
39	47
3	28
40	51
40	34
41	35
42	22
42	32
43	32
44	33
45	51
45	53
46	32
47	36
49	36
49	50
49	47
4	27
50	50
50	30
51	36
52	53
53	40
54	64
54	48
55	41
55	61
56	63
56	57
56	52
57	32
58	46
58	47
58	64
59	54
59	44
60	60
60	59
62	58
62	57
64	60
64	57
64	60
65	64
65	46
66	32
66	51
67	30
67	38
68	53
68	56
69	51
6	23
70	56
71	58
72	28
73	63
75	62
75	58
76	62
77	63
81	66
86	63
8	22
