10	26
15	60
16	29
16	26
17	35
19	30
1	25
20	27
20	25
22	30
22	30
25	36
26	35
26	37
26	29
27	31
28	28
29	32
29	35
30	33
30	36
30	32
31	44
31	44
32	32
32	32
32	36
33	42
34	32
34	25
35	32
35	44
36	34
37	36
37	33
38	40
39	33
39	44
3	30
40	44
40	35
41	35
42	25
42	32
43	32
44	36
45	58
45	57
46	34
47	44
49	35
49	48
49	48
4	25
50	57
50	31
51	44
52	53
53	36
54	56
54	44
55	47
55	58
56	60
56	48
56	44
57	34
58	44
58	44
58	60
59	58
59	48
60	58
60	59
62	48
62	58
64	59
64	48
64	56
65	56
65	44
66	32
66	50
67	30
67	40
68	51
68	58
69	44
6	25
70	48
71	59
72	26
73	60
75	56
75	59
76	56
77	60
81	57
86	60
8	25
