10	26
15	34
16	33
16	26
17	30
19	27
1	33
20	31
20	25
22	31
22	26
25	25
26	31
26	29
26	22
27	31
28	27
29	30
29	26
30	31
30	27
30	32
31	28
31	31
32	32
32	31
32	30
33	31
34	31
34	26
35	30
35	26
36	34
37	29
37	29
38	29
39	27
39	32
3	31
40	27
40	30
41	30
42	42
42	36
43	30
44	31
45	34
45	30
46	26
47	31
49	31
49	29
49	30
4	26
50	43
50	31
51	38
52	38
53	28
54	38
54	31
55	34
55	41
56	39
56	29
56	40
57	30
58	33
58	45
58	39
59	39
59	43
60	39
60	39
62	28
62	49
64	41
64	36
64	39
65	43
65	42
66	31
66	43
67	29
67	29
68	42
68	36
69	35
6	26
70	40
71	41
72	28
73	43
75	34
75	49
76	41
77	36
81	50
8	30
