10	30
15	39
16	32
16	27
17	30
19	27
1	30
20	30
20	27
22	30
22	28
25	26
26	30
26	30
26	26
27	30
28	27
29	30
29	27
30	31
30	27
30	30
31	33
31	30
32	30
32	32
32	30
33	30
34	30
34	27
35	30
35	28
36	32
37	29
37	31
38	29
39	27
39	31
3	31
40	27
40	30
41	29
42	31
42	33
43	30
44	31
45	39
45	31
46	27
47	30
49	30
49	29
49	30
4	27
50	42
50	30
51	38
52	39
53	32
54	39
54	30
55	33
55	36
56	41
56	32
56	39
57	29
58	30
58	31
58	41
59	39
59	42
60	40
60	39
62	30
62	44
64	35
64	32
64	41
65	42
65	42
66	30
66	42
67	27
67	32
68	36
68	32
69	34
6	30
70	35
71	39
72	32
73	42
75	35
75	45
76	45
77	39
81	44
8	29
