10	24
15	56
16	21
16	23
17	28
19	24
1	22
20	24
20	23
22	27
22	24
25	27
26	31
26	23
26	24
27	25
28	24
29	26
29	29
30	23
30	27
30	25
31	37
31	22
32	27
32	25
32	32
33	32
34	25
34	23
35	27
35	38
36	30
37	26
37	27
38	38
39	26
39	34
3	28
40	26
40	26
41	43
42	23
42	20
43	20
44	29
45	54
45	49
46	34
47	38
49	41
49	27
49	40
4	21
50	53
50	21
51	39
52	51
53	33
54	52
54	24
55	24
55	52
56	52
56	49
56	28
57	37
58	38
58	34
58	49
59	52
59	26
60	52
60	60
62	35
62	51
64	54
64	59
64	57
65	46
65	38
66	25
66	52
67	20
67	23
68	50
68	43
69	34
6	25
70	31
71	66
72	24
73	56
75	56
75	67
76	52
77	52
81	61
86	54
8	23
