10	25
15	53
16	22
16	25
17	28
19	25
1	22
20	25
20	22
22	26
22	26
25	29
26	29
26	31
26	25
27	26
28	26
29	26
29	30
30	30
30	29
30	26
31	34
31	30
32	26
32	26
32	29
33	36
34	26
34	23
35	26
35	33
36	28
37	26
37	29
38	34
39	27
39	35
3	26
40	35
40	27
41	30
42	22
42	26
43	26
44	29
45	51
45	40
46	29
47	33
49	30
49	39
49	39
4	22
50	51
50	22
51	30
52	44
53	27
54	43
54	35
55	35
55	54
56	53
56	40
56	30
57	30
58	35
58	35
58	51
59	43
59	35
60	51
60	51
62	38
62	58
64	53
64	41
64	54
65	48
65	39
66	26
66	46
67	26
67	41
68	46
68	63
69	36
6	27
70	42
71	54
72	25
73	60
75	55
75	55
76	56
77	56
81	51
86	60
8	26
