10	31
15	40
16	28
16	28
17	30
19	26
1	29
20	31
20	26
22	29
22	28
25	28
26	29
26	32
26	26
27	30
28	31
29	30
29	30
30	29
30	31
30	30
31	26
31	30
32	31
32	31
32	29
33	30
34	31
34	26
35	31
35	31
36	30
37	31
37	31
38	30
39	28
39	31
3	34
40	31
40	30
41	30
42	30
42	27
43	31
44	30
45	37
45	30
46	30
47	30
49	33
49	31
49	33
4	25
50	43
50	30
51	43
52	42
53	32
54	37
54	33
55	30
55	35
56	50
56	29
56	39
57	30
58	34
58	34
58	40
59	42
59	43
60	40
60	43
62	31
62	49
64	39
64	33
64	40
65	40
65	40
66	29
66	43
67	26
67	26
68	28
68	37
69	28
6	30
70	36
71	40
72	31
73	51
75	37
75	49
76	49
77	38
81	49
86	42
8	30
