10	30
15	40
16	26
16	27
17	29
19	28
1	30
20	30
20	28
22	29
22	27
25	27
26	29
26	34
26	28
27	29
28	29
29	29
29	28
30	29
30	29
30	29
31	30
31	29
32	32
32	31
32	30
33	31
34	30
34	28
35	32
35	30
36	30
37	30
37	34
38	30
39	27
39	31
3	33
40	29
40	30
41	30
42	31
42	30
43	31
44	31
45	40
45	30
46	29
47	29
49	31
49	31
49	34
4	29
50	43
50	29
51	42
52	44
53	34
54	39
54	34
55	29
55	34
56	39
56	30
56	39
57	30
58	31
58	32
58	43
59	42
59	43
60	43
60	43
62	34
62	38
64	39
64	33
64	43
65	43
65	44
66	29
66	43
67	27
67	30
68	30
68	39
69	30
6	29
70	35
71	44
72	31
73	40
75	37
75	39
76	37
77	40
81	38
86	42
8	29
