10	30
15	39
16	31
16	27
17	30
19	27
1	30
20	30
20	27
22	30
22	28
25	26
26	30
26	31
26	25
27	30
28	28
29	30
29	27
30	30
30	27
30	30
31	32
31	30
32	30
32	31
32	30
33	30
34	30
34	27
35	30
35	29
36	31
37	30
37	31
38	30
39	28
39	31
3	31
40	27
40	30
41	30
42	31
42	33
43	30
44	30
45	39
45	31
46	27
47	30
49	30
49	30
49	30
4	27
50	42
50	30
51	38
52	41
53	31
54	39
54	31
55	31
55	38
56	42
56	33
56	39
57	30
58	31
58	31
58	42
59	41
59	42
60	41
60	40
62	31
62	45
64	37
64	33
64	42
65	42
65	42
66	30
66	42
67	27
67	33
68	37
68	33
69	34
6	31
70	37
71	39
72	31
73	42
75	35
75	38
76	37
77	38
81	38
8	28
