10	24
15	57
16	22
16	24
17	29
19	24
1	23
20	25
20	22
22	27
22	26
25	31
26	28
26	30
26	25
27	26
28	26
29	27
29	33
30	27
30	31
30	26
31	38
31	26
32	25
32	25
32	29
33	32
34	26
34	22
35	26
35	37
36	28
37	25
37	31
38	38
39	28
39	33
3	27
40	31
40	28
41	28
42	22
42	26
43	26
44	29
45	54
45	53
46	31
47	37
49	31
49	33
49	34
4	22
50	55
50	22
51	36
52	52
53	28
54	52
54	29
55	31
55	54
56	54
56	53
56	28
57	32
58	39
58	33
58	50
59	53
59	28
60	54
60	60
62	33
62	54
64	56
64	50
64	52
65	50
65	33
66	25
66	48
67	22
67	29
68	51
68	45
69	39
6	20
70	32
71	66
72	24
73	56
75	52
75	67
76	56
77	54
81	61
86	57
8	22
