10	30
15	38
16	30
16	28
17	29
19	27
1	30
20	30
20	26
22	29
22	28
25	28
26	29
26	32
26	27
27	29
28	30
29	29
29	30
30	29
30	30
30	29
31	27
31	29
32	32
32	31
32	30
33	31
34	30
34	27
35	32
35	30
36	31
37	30
37	32
38	29
39	29
39	31
3	31
40	30
40	30
41	29
42	31
42	27
43	31
44	31
45	37
45	31
46	29
47	29
49	31
49	31
49	32
4	23
50	39
50	29
51	39
52	39
53	32
54	37
54	32
55	31
55	36
56	50
56	31
56	37
57	29
58	31
58	31
58	40
59	42
59	39
60	40
60	39
62	32
62	49
64	37
64	36
64	40
65	40
65	39
66	30
66	39
67	27
67	27
68	33
68	37
69	34
6	29
70	36
71	39
72	32
73	49
75	37
75	50
76	46
77	36
81	48
86	43
8	29
