10	30
15	38
16	30
16	28
17	30
19	27
1	31
20	30
20	24
22	31
22	28
25	28
26	31
26	31
26	25
27	30
28	29
29	31
29	29
30	31
30	29
30	30
31	28
31	30
32	31
32	31
32	31
33	31
34	30
34	27
35	31
35	30
36	31
37	30
37	31
38	30
39	28
39	31
3	31
40	29
40	31
41	30
42	31
42	28
43	31
44	31
45	37
45	31
46	30
47	30
49	31
49	31
49	31
4	27
50	39
50	30
51	38
52	39
53	31
54	37
54	31
55	31
55	36
56	50
56	31
56	37
57	30
58	31
58	31
58	40
59	43
59	39
60	39
60	39
62	31
62	47
64	37
64	36
64	39
65	39
65	39
66	31
66	39
67	27
67	28
68	33
68	37
69	33
6	30
70	36
71	39
72	31
73	50
75	37
75	50
76	45
77	37
81	47
86	44
8	30
