10	31
15	33
16	29
16	27
17	30
19	25
1	31
20	31
20	27
22	28
22	27
25	27
26	31
26	35
26	27
27	30
28	30
29	30
29	30
30	30
30	30
30	31
31	32
31	30
32	28
32	33
32	24
33	33
34	30
34	25
35	24
35	31
36	35
37	31
37	30
38	30
39	28
39	30
3	30
40	30
40	33
41	30
42	33
42	31
43	35
44	33
45	43
45	52
46	30
47	30
49	32
49	35
49	40
4	20
50	41
50	30
51	37
52	41
53	39
54	39
54	40
55	32
55	29
56	54
56	31
56	43
57	30
58	33
58	36
58	43
59	43
59	40
60	44
60	40
62	31
62	48
64	42
64	26
64	44
65	44
65	43
66	24
66	41
67	25
67	32
68	27
68	39
69	27
6	30
70	32
71	43
72	31
73	47
75	37
75	55
76	47
77	44
81	47
86	43
8	30
