10	32
15	31
16	29
16	27
17	30
19	26
1	30
20	32
20	26
22	34
22	28
25	27
26	24
26	37
26	26
27	31
28	30
29	28
29	29
30	27
30	30
30	31
31	37
31	29
32	34
32	34
32	29
33	33
34	30
34	26
35	24
35	35
36	34
37	34
37	30
38	29
39	30
39	33
3	22
40	30
40	33
41	29
42	34
42	31
43	38
44	33
45	48
45	51
46	30
47	29
49	40
49	33
49	38
4	21
50	42
50	30
51	39
52	41
53	41
54	41
54	39
55	34
55	31
56	51
56	39
56	44
57	29
58	35
58	39
58	40
59	44
59	42
60	39
60	42
62	30
62	54
64	42
64	26
64	39
65	39
65	39
66	27
66	42
67	26
67	40
68	26
68	41
69	27
6	29
70	34
71	39
72	37
73	52
75	33
75	49
76	47
77	45
81	51
86	44
8	31
