10	28
15	33
16	38
16	27
17	30
19	27
1	31
20	31
20	27
22	30
22	24
25	27
26	30
26	29
26	23
27	36
28	28
29	30
29	27
30	23
30	26
30	31
31	22
31	31
32	31
32	34
32	28
33	23
34	31
34	27
35	26
35	24
36	29
37	30
37	41
38	29
39	28
39	19
3	25
40	27
40	29
41	31
42	50
42	34
43	26
44	32
45	35
45	29
46	27
47	30
49	27
49	30
49	39
4	27
50	44
50	32
51	43
52	40
53	28
54	41
54	46
55	38
55	40
56	39
56	35
56	38
57	31
58	33
58	41
58	39
59	40
59	44
60	39
60	38
62	28
62	48
64	40
64	32
64	39
65	44
65	42
66	33
66	43
67	27
67	36
68	39
68	32
69	36
6	32
70	40
71	37
72	27
73	43
75	33
75	48
76	41
77	38
81	50
8	31
