   9.7933203200296748e-02   7.7305073169065464e-01
   6.3986896138199412e-01   1.2731273048880093e-01
   8.7199524706289344e-01   3.2488165270032782e-01
   5.2525134552567232e-01   3.0916112586615330e-01
   2.7578693451924469e-01   7.0448893735111673e-01
   2.3225629019872879e-01   8.6547731473205469e-01
   7.4199323137549789e-01   4.7234343638841247e-01
   4.4674918967994703e-01   5.5374167180412670e-01
   7.6674459585055454e-01   1.8970516796020229e-01
   6.0337095449721934e-01   4.7493064085804909e-01
